index,BCODE,Basin_Name,start_date,end_date,time_duration,basin_count,over_one_thousand,file_name,finished
15,CROS,Cross,7/1/13,9/30/13,,696,,ResultsList_cros_202207_result_min_1_result_max_696_start_date_07/01/2013_end_date_09/30/2013,1
16,CROS,Cross,10/1/13,12/31/13,,744,,ResultsList_cros_202207_result_min_1_result_max_744_start_date_10/01/2013_end_date_12/31/2013,1
17,CROS,Cross,1/1/14,3/31/14,,585,,ResultsList_cros_202207_result_min_1_result_max_585_start_date_01/01/2014_end_date_03/31/2014,1
18,CROS,Cross,4/1/14,6/30/14,,571,,ResultsList_cros_202207_result_min_1_result_max_571_start_date_04/01/2014_end_date_06/30/2014,1
19,CROS,Cross,7/1/14,9/30/14,,849,,ResultsList_cros_202207_result_min_1_result_max_849_start_date_07/01/2014_end_date_09/30/2014,1
20,CROS,Cross,10/1/14,12/31/14,,707,,ResultsList_cros_202207_result_min_1_result_max_707_start_date_10/01/2014_end_date_12/31/2014,1
21,CROS,Cross,1/1/15,3/31/15,,536,,ResultsList_cros_202207_result_min_1_result_max_536_start_date_01/01/2015_end_date_03/31/2015,1
22,CROS,Cross,4/1/15,6/30/15,,656,,ResultsList_cros_202207_result_min_1_result_max_656_start_date_04/01/2015_end_date_06/30/2015,1
23,CROS,Cross,7/1/15,9/30/15,,533,,ResultsList_cros_202207_result_min_1_result_max_533_start_date_07/01/2015_end_date_09/30/2015,1
24,CROS,Cross,10/1/15,12/31/15,,551,,ResultsList_cros_202207_result_min_1_result_max_551_start_date_10/01/2015_end_date_12/31/2015,1
25,CROS,Cross,1/1/16,3/31/16,,631,,ResultsList_cros_202207_result_min_1_result_max_631_start_date_01/01/2016_end_date_03/31/2016,1
26,CROS,Cross,4/1/16,6/30/16,,668,,ResultsList_cros_202207_result_min_1_result_max_668_start_date_04/01/2016_end_date_06/30/2016,1
27,CROS,Cross,7/1/16,9/30/16,,610,,ResultsList_cros_202207_result_min_1_result_max_610_start_date_07/01/2016_end_date_09/30/2016,1
28,CROS,Cross,10/1/16,12/31/16,,687,,ResultsList_cros_202207_result_min_1_result_max_687_start_date_10/01/2016_end_date_12/31/2016,1
29,CROS,Cross,1/1/17,3/31/17,,549,,ResultsList_cros_202207_result_min_1_result_max_549_start_date_01/01/2017_end_date_03/31/2017,1
30,CROS,Cross,4/1/17,6/30/17,,607,,ResultsList_cros_202207_result_min_1_result_max_607_start_date_04/01/2017_end_date_06/30/2017,1
31,CROS,Cross,7/1/17,9/30/17,,785,,ResultsList_cros_202207_result_min_1_result_max_785_start_date_07/01/2017_end_date_09/30/2017,1
32,CROS,Cross,10/1/17,12/31/17,,518,,ResultsList_cros_202207_result_min_1_result_max_518_start_date_10/01/2017_end_date_12/31/2017,1
33,CROS,Cross,1/1/18,3/31/18,,611,,ResultsList_cros_202207_result_min_1_result_max_611_start_date_01/01/2018_end_date_03/31/2018,1
34,CROS,Cross,4/1/18,6/30/18,,622,,ResultsList_cros_202207_result_min_1_result_max_622_start_date_04/01/2018_end_date_06/30/2018,1
35,CROS,Cross,7/1/18,9/30/18,,752,,ResultsList_cros_202207_result_min_1_result_max_752_start_date_07/01/2018_end_date_09/30/2018,1
36,CROS,Cross,10/1/18,12/31/18,,644,,ResultsList_cros_202207_result_min_1_result_max_644_start_date_10/01/2018_end_date_12/31/2018,1
37,CROS,Cross,1/1/19,3/31/19,,622,,ResultsList_cros_202207_result_min_1_result_max_622_start_date_01/01/2019_end_date_03/31/2019,1
38,CROS,Cross,4/1/19,6/30/19,,589,,ResultsList_cros_202207_result_min_1_result_max_589_start_date_04/01/2019_end_date_06/30/2019,1
39,CROS,Cross,7/1/19,9/30/19,,618,,ResultsList_cros_202207_result_min_1_result_max_618_start_date_07/01/2019_end_date_09/30/2019,1
40,CROS,Cross,10/1/19,12/31/19,,642,,ResultsList_cros_202207_result_min_1_result_max_642_start_date_10/01/2019_end_date_12/31/2019,1
41,CROS,Cross,1/1/20,3/31/20,,581,,ResultsList_cros_202207_result_min_1_result_max_581_start_date_01/01/2020_end_date_03/31/2020,1
42,CROS,Cross,4/1/20,6/30/20,,723,,ResultsList_cros_202207_result_min_1_result_max_723_start_date_04/01/2020_end_date_06/30/2020,1
43,CROS,Cross,7/1/20,9/30/20,,719,,ResultsList_cros_202207_result_min_1_result_max_719_start_date_07/01/2020_end_date_09/30/2020,1
44,CROS,Cross,10/1/20,12/31/20,,522,,ResultsList_cros_202207_result_min_1_result_max_522_start_date_10/01/2020_end_date_12/31/2020,1
45,CROS,Cross,1/1/21,3/31/21,,495,,ResultsList_cros_202207_result_min_1_result_max_495_start_date_01/01/2021_end_date_03/31/2021,1
46,CROS,Cross,4/1/21,6/30/21,,530,,ResultsList_cros_202207_result_min_1_result_max_530_start_date_04/01/2021_end_date_06/30/2021,1
47,CROS,Cross,7/1/21,9/30/21,,514,,ResultsList_cros_202207_result_min_1_result_max_514_start_date_07/01/2021_end_date_09/30/2021,1
48,CROS,Cross,10/1/21,12/31/21,,566,,ResultsList_cros_202207_result_min_1_result_max_566_start_date_10/01/2021_end_date_12/31/2021,1
49,CROS,Cross,1/1/22,3/31/22,,758,,ResultsList_cros_202207_result_min_1_result_max_758_start_date_01/01/2022_end_date_03/31/2022,1
50,CROS,Cross,4/1/22,6/30/22,,653,,ResultsList_cros_202207_result_min_1_result_max_653_start_date_04/01/2022_end_date_06/30/2022,1
51,CROS,Cross,7/1/22,9/30/22,,741,,ResultsList_cros_202207_result_min_1_result_max_741_start_date_07/01/2022_end_date_09/30/2022,1
52,CROS,Cross,10/1/22,12/31/22,,600,,ResultsList_cros_202207_result_min_1_result_max_600_start_date_10/01/2022_end_date_12/31/2022,1
53,CROS,Cross,1/1/23,3/31/23,,743,,ResultsList_cros_202207_result_min_1_result_max_743_start_date_01/01/2023_end_date_03/31/2023,1
54,CROS,Cross,4/1/23,6/30/23,,744,,ResultsList_cros_202207_result_min_1_result_max_744_start_date_04/01/2023_end_date_06/30/2023,1
55,CROS,Cross,7/1/23,8/31/23,,563,,ResultsList_cros_202207_result_min_1_result_max_563_start_date_07/01/2023_end_date_08/31/2023,1
56,CROS,Cross,9/1/23,10/31/23,,836,,ResultsList_cros_202207_result_min_1_result_max_836_start_date_09/01/2023_end_date_10/31/2023,1
57,CROS,Cross,11/1/23,12/31/23,,756,,ResultsList_cros_202207_result_min_1_result_max_756_start_date_11/01/2023_end_date_12/31/2023,1
58,CROS,Cross,1/1/24,2/29/24,,565,,ResultsList_cros_202207_result_min_1_result_max_565_start_date_01/01/2024_end_date_02/29/2024,1
59,CROS,Cross,3/1/24,3/15/24,,138,,ResultsList_cros_202207_result_min_1_result_max_138_start_date_03/01/2024_end_date_03/15/2024,1
