index,BCODE,Basin_Name,start_date,end_date,time_duration,basin_count,over_one_thousand,file_name,finished
34,GRON,Garonne,2010-05-09,2010-05-15,,,,,
35,GRON,Garonne,2010-05-16,2010-05-22,,,,,
36,GRON,Garonne,2010-05-23,2010-05-29,,,,,
37,GRON,Garonne,2010-05-30,2010-06-05,,,,,
38,GRON,Garonne,2010-06-06,2010-06-12,,,,,
39,GRON,Garonne,2010-06-13,2010-06-19,,,,,
40,GRON,Garonne,2010-06-20,2010-06-26,,,,,
41,GRON,Garonne,2010-06-27,2010-07-03,,,,,
42,GRON,Garonne,2010-07-04,2010-07-10,,,,,
43,GRON,Garonne,2010-07-11,2010-07-17,,,,,
44,GRON,Garonne,2010-07-18,2010-07-24,,,,,
45,GRON,Garonne,2010-07-25,2010-07-31,,,,,
46,GRON,Garonne,2010-08-01,2010-08-07,,,,,
47,GRON,Garonne,2010-08-08,2010-08-14,,,,,
48,GRON,Garonne,2010-08-15,2010-08-21,,,,,
49,GRON,Garonne,2010-08-22,2010-08-28,,,,,
50,GRON,Garonne,2010-08-29,2010-09-04,,,,,
51,GRON,Garonne,2010-09-05,2010-09-11,,,,,
52,GRON,Garonne,2010-09-12,2010-09-18,,,,,
53,GRON,Garonne,2010-09-19,2010-09-25,,,,,
54,GRON,Garonne,2010-09-26,2010-10-02,,,,,
55,GRON,Garonne,2010-10-03,2010-10-09,,,,,
56,GRON,Garonne,2010-10-10,2010-10-16,,,,,
57,GRON,Garonne,2010-10-17,2010-10-23,,,,,
58,GRON,Garonne,2010-10-24,2010-10-30,,,,,
59,GRON,Garonne,2010-10-31,2010-11-06,,,,,
60,GRON,Garonne,2010-11-07,2010-11-13,,,,,
61,GRON,Garonne,2010-11-14,2010-11-20,,,,,
62,GRON,Garonne,2010-11-21,2010-11-27,,,,,
63,GRON,Garonne,2010-11-28,2010-12-04,,,,,
64,GRON,Garonne,2010-12-05,2010-12-11,,,,,
65,GRON,Garonne,2010-12-12,2010-12-18,,,,,
66,GRON,Garonne,2010-12-19,2010-12-25,,,,,
67,GRON,Garonne,2010-12-26,2011-01-01,,,,,
68,GRON,Garonne,2011-01-02,2011-01-08,,,,,
69,GRON,Garonne,2011-01-09,2011-01-15,,,,,
70,GRON,Garonne,2011-01-16,2011-01-22,,,,,
71,GRON,Garonne,2011-01-23,2011-01-29,,,,,
72,GRON,Garonne,2011-01-30,2011-02-05,,,,,
73,GRON,Garonne,2011-02-06,2011-02-12,,,,,
74,GRON,Garonne,2011-02-13,2011-02-19,,,,,
75,GRON,Garonne,2011-02-20,2011-02-26,,,,,
76,GRON,Garonne,2011-02-27,2011-03-05,,,,,
77,GRON,Garonne,2011-03-06,2011-03-12,,,,,
78,GRON,Garonne,2011-03-13,2011-03-19,,,,,
79,GRON,Garonne,2011-03-20,2011-03-26,,,,,
80,GRON,Garonne,2011-03-27,2011-04-02,,,,,
81,GRON,Garonne,2011-04-03,2011-04-09,,,,,
82,GRON,Garonne,2011-04-10,2011-04-16,,,,,
83,GRON,Garonne,2011-04-17,2011-04-23,,,,,
84,GRON,Garonne,2011-04-24,2011-04-30,,,,,
85,GRON,Garonne,2011-05-01,2011-05-07,,,,,
86,GRON,Garonne,2011-05-08,2011-05-14,,,,,
87,GRON,Garonne,2011-05-15,2011-05-21,,,,,
88,GRON,Garonne,2011-05-22,2011-05-28,,,,,
89,GRON,Garonne,2011-05-29,2011-06-04,,,,,
90,GRON,Garonne,2011-06-05,2011-06-11,,,,,
91,GRON,Garonne,2011-06-12,2011-06-18,,,,,
92,GRON,Garonne,2011-06-19,2011-06-25,,,,,
93,GRON,Garonne,2011-06-26,2011-07-02,,,,,
94,GRON,Garonne,2011-07-03,2011-07-09,,,,,
95,GRON,Garonne,2011-07-10,2011-07-16,,,,,
96,GRON,Garonne,2011-07-17,2011-07-23,,,,,
97,GRON,Garonne,2011-07-24,2011-07-30,,,,,
98,GRON,Garonne,2011-07-31,2011-08-06,,,,,
99,GRON,Garonne,2011-08-07,2011-08-13,,,,,
100,GRON,Garonne,2011-08-14,2011-08-20,,,,,
101,GRON,Garonne,2011-08-21,2011-08-27,,,,,
102,GRON,Garonne,2011-08-28,2011-09-03,,,,,
103,GRON,Garonne,2011-09-04,2011-09-10,,,,,
104,GRON,Garonne,2011-09-11,2011-09-17,,,,,
105,GRON,Garonne,2011-09-18,2011-09-24,,,,,
106,GRON,Garonne,2011-09-25,2011-10-01,,,,,
107,GRON,Garonne,2011-10-02,2011-10-08,,,,,
108,GRON,Garonne,2011-10-09,2011-10-15,,,,,
109,GRON,Garonne,2011-10-16,2011-10-22,,,,,
110,GRON,Garonne,2011-10-23,2011-10-29,,,,,
111,GRON,Garonne,2011-10-30,2011-11-05,,,,,
112,GRON,Garonne,2011-11-06,2011-11-12,,,,,
113,GRON,Garonne,2011-11-13,2011-11-19,,,,,
114,GRON,Garonne,2011-11-20,2011-11-26,,,,,
115,GRON,Garonne,2011-11-27,2011-12-03,,,,,
116,GRON,Garonne,2011-12-04,2011-12-10,,,,,
117,GRON,Garonne,2011-12-11,2011-12-17,,,,,
118,GRON,Garonne,2011-12-18,2011-12-24,,,,,
119,GRON,Garonne,2011-12-25,2011-12-31,,,,,
120,GRON,Garonne,2012-01-01,2012-01-07,,,,,
121,GRON,Garonne,2012-01-08,2012-01-14,,,,,
122,GRON,Garonne,2012-01-15,2012-01-21,,,,,
123,GRON,Garonne,2012-01-22,2012-01-28,,,,,
124,GRON,Garonne,2012-01-29,2012-02-04,,,,,
125,GRON,Garonne,2012-02-05,2012-02-11,,,,,
126,GRON,Garonne,2012-02-12,2012-02-18,,,,,
127,GRON,Garonne,2012-02-19,2012-02-25,,,,,
128,GRON,Garonne,2012-02-26,2012-03-03,,,,,
129,GRON,Garonne,2012-03-04,2012-03-10,,,,,
130,GRON,Garonne,2012-03-11,2012-03-17,,,,,
131,GRON,Garonne,2012-03-18,2012-03-24,,,,,
132,GRON,Garonne,2012-03-25,2012-03-31,,,,,
133,GRON,Garonne,2012-04-01,2012-04-07,,,,,
134,GRON,Garonne,2012-04-08,2012-04-14,,,,,
135,GRON,Garonne,2012-04-15,2012-04-21,,,,,
136,GRON,Garonne,2012-04-22,2012-04-28,,,,,
137,GRON,Garonne,2012-04-29,2012-05-05,,,,,
138,GRON,Garonne,2012-05-06,2012-05-12,,,,,
139,GRON,Garonne,2012-05-13,2012-05-19,,,,,
140,GRON,Garonne,2012-05-20,2012-05-26,,,,,
141,GRON,Garonne,2012-05-27,2012-06-02,,,,,
142,GRON,Garonne,2012-06-03,2012-06-09,,,,,
143,GRON,Garonne,2012-06-10,2012-06-16,,,,,
144,GRON,Garonne,2012-06-17,2012-06-23,,,,,
145,GRON,Garonne,2012-06-24,2012-06-30,,,,,
146,GRON,Garonne,2012-07-01,2012-07-07,,,,,
147,GRON,Garonne,2012-07-08,2012-07-14,,,,,
148,GRON,Garonne,2012-07-15,2012-07-21,,,,,
149,GRON,Garonne,2012-07-22,2012-07-28,,,,,
150,GRON,Garonne,2012-07-29,2012-08-04,,,,,
151,GRON,Garonne,2012-08-05,2012-08-11,,,,,
152,GRON,Garonne,2012-08-12,2012-08-18,,,,,
153,GRON,Garonne,2012-08-19,2012-08-25,,,,,
154,GRON,Garonne,2012-08-26,2012-09-01,,,,,
155,GRON,Garonne,2012-09-02,2012-09-08,,,,,
156,GRON,Garonne,2012-09-09,2012-09-15,,,,,
157,GRON,Garonne,2012-09-16,2012-09-22,,,,,
158,GRON,Garonne,2012-09-23,2012-09-29,,,,,
159,GRON,Garonne,2012-09-30,2012-10-06,,,,,
160,GRON,Garonne,2012-10-07,2012-10-13,,,,,
161,GRON,Garonne,2012-10-14,2012-10-20,,,,,
162,GRON,Garonne,2012-10-21,2012-10-27,,,,,
163,GRON,Garonne,2012-10-28,2012-11-03,,,,,
164,GRON,Garonne,2012-11-04,2012-11-10,,,,,
165,GRON,Garonne,2012-11-11,2012-11-17,,,,,
166,GRON,Garonne,2012-11-18,2012-11-24,,,,,
167,GRON,Garonne,2012-11-25,2012-12-01,,,,,
168,GRON,Garonne,2012-12-02,2012-12-08,,,,,
169,GRON,Garonne,2012-12-09,2012-12-15,,,,,
170,GRON,Garonne,2012-12-16,2012-12-22,,,,,
171,GRON,Garonne,2012-12-23,2012-12-29,,,,,
172,GRON,Garonne,2012-12-30,2013-01-05,,,,,
173,GRON,Garonne,2013-01-06,2013-01-12,,,,,
174,GRON,Garonne,2013-01-13,2013-01-19,,,,,
175,GRON,Garonne,2013-01-20,2013-01-26,,,,,
176,GRON,Garonne,2013-01-27,2013-02-02,,,,,
177,GRON,Garonne,2013-02-03,2013-02-09,,,,,
178,GRON,Garonne,2013-02-10,2013-02-16,,,,,
179,GRON,Garonne,2013-02-17,2013-02-23,,,,,
180,GRON,Garonne,2013-02-24,2013-03-02,,,,,
181,GRON,Garonne,2013-03-03,2013-03-09,,,,,
182,GRON,Garonne,2013-03-10,2013-03-16,,,,,
183,GRON,Garonne,2013-03-17,2013-03-23,,,,,
184,GRON,Garonne,2013-03-24,2013-03-30,,,,,
185,GRON,Garonne,2013-03-31,2013-04-06,,,,,
186,GRON,Garonne,2013-04-07,2013-04-13,,,,,
187,GRON,Garonne,2013-04-14,2013-04-20,,,,,
188,GRON,Garonne,2013-04-21,2013-04-27,,,,,
189,GRON,Garonne,2013-04-28,2013-05-04,,,,,
190,GRON,Garonne,2013-05-05,2013-05-11,,,,,
191,GRON,Garonne,2013-05-12,2013-05-18,,,,,
192,GRON,Garonne,2013-05-19,2013-05-25,,,,,
193,GRON,Garonne,2013-05-26,2013-06-01,,,,,
194,GRON,Garonne,2013-06-02,2013-06-08,,,,,
195,GRON,Garonne,2013-06-09,2013-06-15,,,,,
196,GRON,Garonne,2013-06-16,2013-06-22,,,,,
197,GRON,Garonne,2013-06-23,2013-06-29,,,,,
198,GRON,Garonne,2013-06-30,2013-07-06,,,,,
199,GRON,Garonne,2013-07-07,2013-07-13,,,,,
200,GRON,Garonne,2013-07-14,2013-07-20,,,,,
201,GRON,Garonne,2013-07-21,2013-07-27,,,,,
202,GRON,Garonne,2013-07-28,2013-08-03,,,,,
203,GRON,Garonne,2013-08-04,2013-08-10,,,,,
204,GRON,Garonne,2013-08-11,2013-08-17,,,,,
205,GRON,Garonne,2013-08-18,2013-08-24,,,,,
206,GRON,Garonne,2013-08-25,2013-08-31,,,,,
207,GRON,Garonne,2013-09-01,2013-09-07,,,,,
208,GRON,Garonne,2013-09-08,2013-09-14,,,,,
209,GRON,Garonne,2013-09-15,2013-09-21,,,,,
210,GRON,Garonne,2013-09-22,2013-09-28,,,,,
211,GRON,Garonne,2013-09-29,2013-10-05,,,,,
212,GRON,Garonne,2013-10-06,2013-10-12,,,,,
213,GRON,Garonne,2013-10-13,2013-10-19,,,,,
214,GRON,Garonne,2013-10-20,2013-10-26,,,,,
215,GRON,Garonne,2013-10-27,2013-11-02,,,,,
216,GRON,Garonne,2013-11-03,2013-11-09,,,,,
217,GRON,Garonne,2013-11-10,2013-11-16,,,,,
218,GRON,Garonne,2013-11-17,2013-11-23,,,,,
219,GRON,Garonne,2013-11-24,2013-11-30,,,,,
220,GRON,Garonne,2013-12-01,2013-12-07,,,,,
221,GRON,Garonne,2013-12-08,2013-12-14,,,,,
222,GRON,Garonne,2013-12-15,2013-12-21,,,,,
223,GRON,Garonne,2013-12-22,2013-12-28,,,,,
224,GRON,Garonne,2013-12-29,2014-01-04,,,,,
225,GRON,Garonne,2014-01-05,2014-01-11,,,,,
226,GRON,Garonne,2014-01-12,2014-01-18,,,,,
227,GRON,Garonne,2014-01-19,2014-01-25,,,,,
228,GRON,Garonne,2014-01-26,2014-02-01,,,,,
229,GRON,Garonne,2014-02-02,2014-02-08,,,,,
230,GRON,Garonne,2014-02-09,2014-02-15,,,,,
231,GRON,Garonne,2014-02-16,2014-02-22,,,,,
232,GRON,Garonne,2014-02-23,2014-03-01,,,,,
233,GRON,Garonne,2014-03-02,2014-03-08,,,,,
234,GRON,Garonne,2014-03-09,2014-03-15,,,,,
235,GRON,Garonne,2014-03-16,2014-03-22,,,,,
236,GRON,Garonne,2014-03-23,2014-03-29,,,,,
237,GRON,Garonne,2014-03-30,2014-04-05,,,,,
238,GRON,Garonne,2014-04-06,2014-04-12,,,,,
239,GRON,Garonne,2014-04-13,2014-04-19,,,,,
240,GRON,Garonne,2014-04-20,2014-04-26,,,,,
241,GRON,Garonne,2014-04-27,2014-05-03,,,,,
242,GRON,Garonne,2014-05-04,2014-05-10,,,,,
243,GRON,Garonne,2014-05-11,2014-05-17,,,,,
244,GRON,Garonne,2014-05-18,2014-05-24,,,,,
245,GRON,Garonne,2014-05-25,2014-05-31,,,,,
246,GRON,Garonne,2014-06-01,2014-06-07,,,,,
247,GRON,Garonne,2014-06-08,2014-06-14,,,,,
248,GRON,Garonne,2014-06-15,2014-06-21,,,,,
249,GRON,Garonne,2014-06-22,2014-06-28,,,,,
250,GRON,Garonne,2014-06-29,2014-07-05,,,,,
251,GRON,Garonne,2014-07-06,2014-07-12,,,,,
252,GRON,Garonne,2014-07-13,2014-07-19,,,,,
253,GRON,Garonne,2014-07-20,2014-07-26,,,,,
254,GRON,Garonne,2014-07-27,2014-08-02,,,,,
255,GRON,Garonne,2014-08-03,2014-08-09,,,,,
256,GRON,Garonne,2014-08-10,2014-08-16,,,,,
257,GRON,Garonne,2014-08-17,2014-08-23,,,,,
258,GRON,Garonne,2014-08-24,2014-08-30,,,,,
259,GRON,Garonne,2014-08-31,2014-09-06,,,,,
260,GRON,Garonne,2014-09-07,2014-09-13,,,,,
261,GRON,Garonne,2014-09-14,2014-09-20,,,,,
262,GRON,Garonne,2014-09-21,2014-09-27,,,,,
263,GRON,Garonne,2014-09-28,2014-10-04,,,,,
264,GRON,Garonne,2014-10-05,2014-10-11,,,,,
265,GRON,Garonne,2014-10-12,2014-10-18,,,,,
266,GRON,Garonne,2014-10-19,2014-10-25,,,,,
267,GRON,Garonne,2014-10-26,2014-11-01,,,,,
268,GRON,Garonne,2014-11-02,2014-11-08,,,,,
269,GRON,Garonne,2014-11-09,2014-11-15,,,,,
270,GRON,Garonne,2014-11-16,2014-11-22,,,,,
271,GRON,Garonne,2014-11-23,2014-11-29,,,,,
272,GRON,Garonne,2014-11-30,2014-12-06,,,,,
273,GRON,Garonne,2014-12-07,2014-12-13,,,,,
274,GRON,Garonne,2014-12-14,2014-12-20,,,,,
275,GRON,Garonne,2014-12-21,2014-12-27,,,,,
276,GRON,Garonne,2014-12-28,2015-01-03,,,,,
277,GRON,Garonne,2015-01-04,2015-01-10,,,,,
278,GRON,Garonne,2015-01-11,2015-01-17,,,,,
279,GRON,Garonne,2015-01-18,2015-01-24,,,,,
280,GRON,Garonne,2015-01-25,2015-01-31,,,,,
281,GRON,Garonne,2015-02-01,2015-02-07,,,,,
282,GRON,Garonne,2015-02-08,2015-02-14,,,,,
283,GRON,Garonne,2015-02-15,2015-02-21,,,,,
284,GRON,Garonne,2015-02-22,2015-02-28,,,,,
285,GRON,Garonne,2015-03-01,2015-03-07,,,,,
286,GRON,Garonne,2015-03-08,2015-03-14,,,,,
287,GRON,Garonne,2015-03-15,2015-03-21,,,,,
288,GRON,Garonne,2015-03-22,2015-03-28,,,,,
289,GRON,Garonne,2015-03-29,2015-04-04,,,,,
290,GRON,Garonne,2015-04-05,2015-04-11,,,,,
291,GRON,Garonne,2015-04-12,2015-04-18,,,,,
292,GRON,Garonne,2015-04-19,2015-04-25,,,,,
293,GRON,Garonne,2015-04-26,2015-05-02,,,,,
294,GRON,Garonne,2015-05-03,2015-05-09,,,,,
295,GRON,Garonne,2015-05-10,2015-05-16,,,,,
296,GRON,Garonne,2015-05-17,2015-05-23,,,,,
297,GRON,Garonne,2015-05-24,2015-05-30,,,,,
298,GRON,Garonne,2015-05-31,2015-06-06,,,,,
299,GRON,Garonne,2015-06-07,2015-06-13,,,,,
300,GRON,Garonne,2015-06-14,2015-06-20,,,,,
301,GRON,Garonne,2015-06-21,2015-06-27,,,,,
302,GRON,Garonne,2015-06-28,2015-07-04,,,,,
303,GRON,Garonne,2015-07-05,2015-07-11,,,,,
304,GRON,Garonne,2015-07-12,2015-07-18,,,,,
305,GRON,Garonne,2015-07-19,2015-07-25,,,,,
306,GRON,Garonne,2015-07-26,2015-08-01,,,,,
307,GRON,Garonne,2015-08-02,2015-08-08,,,,,
308,GRON,Garonne,2015-08-09,2015-08-15,,,,,
309,GRON,Garonne,2015-08-16,2015-08-22,,,,,
310,GRON,Garonne,2015-08-23,2015-08-29,,,,,
311,GRON,Garonne,2015-08-30,2015-09-05,,,,,
312,GRON,Garonne,2015-09-06,2015-09-12,,,,,
313,GRON,Garonne,2015-09-13,2015-09-19,,,,,
314,GRON,Garonne,2015-09-20,2015-09-26,,,,,
315,GRON,Garonne,2015-09-27,2015-10-03,,,,,
316,GRON,Garonne,2015-10-04,2015-10-10,,,,,
317,GRON,Garonne,2015-10-11,2015-10-17,,,,,
318,GRON,Garonne,2015-10-18,2015-10-24,,,,,
319,GRON,Garonne,2015-10-25,2015-10-31,,,,,
320,GRON,Garonne,2015-11-01,2015-11-07,,,,,
321,GRON,Garonne,2015-11-08,2015-11-14,,,,,
322,GRON,Garonne,2015-11-15,2015-11-21,,,,,
323,GRON,Garonne,2015-11-22,2015-11-28,,,,,
324,GRON,Garonne,2015-11-29,2015-12-05,,,,,
325,GRON,Garonne,2015-12-06,2015-12-12,,,,,
326,GRON,Garonne,2015-12-13,2015-12-19,,,,,
327,GRON,Garonne,2015-12-20,2015-12-26,,,,,
328,GRON,Garonne,2015-12-27,2016-01-02,,,,,
329,GRON,Garonne,2016-01-03,2016-01-09,,,,,
330,GRON,Garonne,2016-01-10,2016-01-16,,,,,
331,GRON,Garonne,2016-01-17,2016-01-23,,,,,
332,GRON,Garonne,2016-01-24,2016-01-30,,,,,
333,GRON,Garonne,2016-01-31,2016-02-06,,,,,
334,GRON,Garonne,2016-02-07,2016-02-13,,,,,
335,GRON,Garonne,2016-02-14,2016-02-20,,,,,
336,GRON,Garonne,2016-02-21,2016-02-27,,,,,
337,GRON,Garonne,2016-02-28,2016-03-05,,,,,
338,GRON,Garonne,2016-03-06,2016-03-12,,,,,
339,GRON,Garonne,2016-03-13,2016-03-19,,,,,
340,GRON,Garonne,2016-03-20,2016-03-26,,,,,
341,GRON,Garonne,2016-03-27,2016-04-02,,,,,
342,GRON,Garonne,2016-04-03,2016-04-09,,,,,
343,GRON,Garonne,2016-04-10,2016-04-16,,,,,
344,GRON,Garonne,2016-04-17,2016-04-23,,,,,
345,GRON,Garonne,2016-04-24,2016-04-30,,,,,
346,GRON,Garonne,2016-05-01,2016-05-07,,,,,
347,GRON,Garonne,2016-05-08,2016-05-14,,,,,
348,GRON,Garonne,2016-05-15,2016-05-21,,,,,
349,GRON,Garonne,2016-05-22,2016-05-28,,,,,
350,GRON,Garonne,2016-05-29,2016-06-04,,,,,
351,GRON,Garonne,2016-06-05,2016-06-11,,,,,
352,GRON,Garonne,2016-06-12,2016-06-18,,,,,
353,GRON,Garonne,2016-06-19,2016-06-25,,,,,
354,GRON,Garonne,2016-06-26,2016-07-02,,,,,
355,GRON,Garonne,2016-07-03,2016-07-09,,,,,
356,GRON,Garonne,2016-07-10,2016-07-16,,,,,
357,GRON,Garonne,2016-07-17,2016-07-23,,,,,
358,GRON,Garonne,2016-07-24,2016-07-30,,,,,
359,GRON,Garonne,2016-07-31,2016-08-06,,,,,
360,GRON,Garonne,2016-08-07,2016-08-13,,,,,
361,GRON,Garonne,2016-08-14,2016-08-20,,,,,
362,GRON,Garonne,2016-08-21,2016-08-27,,,,,
363,GRON,Garonne,2016-08-28,2016-09-03,,,,,
364,GRON,Garonne,2016-09-04,2016-09-10,,,,,
365,GRON,Garonne,2016-09-11,2016-09-17,,,,,
366,GRON,Garonne,2016-09-18,2016-09-24,,,,,
367,GRON,Garonne,2016-09-25,2016-10-01,,,,,
368,GRON,Garonne,2016-10-02,2016-10-08,,,,,
369,GRON,Garonne,2016-10-09,2016-10-15,,,,,
370,GRON,Garonne,2016-10-16,2016-10-22,,,,,
371,GRON,Garonne,2016-10-23,2016-10-29,,,,,
372,GRON,Garonne,2016-10-30,2016-11-05,,,,,
373,GRON,Garonne,2016-11-06,2016-11-12,,,,,
374,GRON,Garonne,2016-11-13,2016-11-19,,,,,
375,GRON,Garonne,2016-11-20,2016-11-26,,,,,
376,GRON,Garonne,2016-11-27,2016-12-03,,,,,
377,GRON,Garonne,2016-12-04,2016-12-10,,,,,
378,GRON,Garonne,2016-12-11,2016-12-17,,,,,
379,GRON,Garonne,2016-12-18,2016-12-24,,,,,
380,GRON,Garonne,2016-12-25,2016-12-31,,,,,
381,GRON,Garonne,2017-01-01,2017-01-07,,,,,
382,GRON,Garonne,2017-01-08,2017-01-14,,,,,
383,GRON,Garonne,2017-01-15,2017-01-21,,,,,
384,GRON,Garonne,2017-01-22,2017-01-28,,,,,
385,GRON,Garonne,2017-01-29,2017-02-04,,,,,
386,GRON,Garonne,2017-02-05,2017-02-11,,,,,
387,GRON,Garonne,2017-02-12,2017-02-18,,,,,
388,GRON,Garonne,2017-02-19,2017-02-25,,,,,
389,GRON,Garonne,2017-02-26,2017-03-04,,,,,
390,GRON,Garonne,2017-03-05,2017-03-11,,,,,
391,GRON,Garonne,2017-03-12,2017-03-18,,,,,
392,GRON,Garonne,2017-03-19,2017-03-25,,,,,
393,GRON,Garonne,2017-03-26,2017-04-01,,,,,
394,GRON,Garonne,2017-04-02,2017-04-08,,,,,
395,GRON,Garonne,2017-04-09,2017-04-15,,,,,
396,GRON,Garonne,2017-04-16,2017-04-22,,,,,
397,GRON,Garonne,2017-04-23,2017-04-29,,,,,
398,GRON,Garonne,2017-04-30,2017-05-06,,,,,
399,GRON,Garonne,2017-05-07,2017-05-13,,,,,
400,GRON,Garonne,2017-05-14,2017-05-20,,,,,
401,GRON,Garonne,2017-05-21,2017-05-27,,,,,
402,GRON,Garonne,2017-05-28,2017-06-03,,,,,
403,GRON,Garonne,2017-06-04,2017-06-10,,,,,
404,GRON,Garonne,2017-06-11,2017-06-17,,,,,
405,GRON,Garonne,2017-06-18,2017-06-24,,,,,
406,GRON,Garonne,2017-06-25,2017-07-01,,,,,
407,GRON,Garonne,2017-07-02,2017-07-08,,,,,
408,GRON,Garonne,2017-07-09,2017-07-15,,,,,
409,GRON,Garonne,2017-07-16,2017-07-22,,,,,
410,GRON,Garonne,2017-07-23,2017-07-29,,,,,
411,GRON,Garonne,2017-07-30,2017-08-05,,,,,
412,GRON,Garonne,2017-08-06,2017-08-12,,,,,
413,GRON,Garonne,2017-08-13,2017-08-19,,,,,
414,GRON,Garonne,2017-08-20,2017-08-26,,,,,
415,GRON,Garonne,2017-08-27,2017-09-02,,,,,
416,GRON,Garonne,2017-09-03,2017-09-09,,,,,
417,GRON,Garonne,2017-09-10,2017-09-16,,,,,
418,GRON,Garonne,2017-09-17,2017-09-23,,,,,
419,GRON,Garonne,2017-09-24,2017-09-30,,,,,
420,GRON,Garonne,2017-10-01,2017-10-07,,,,,
421,GRON,Garonne,2017-10-08,2017-10-14,,,,,
422,GRON,Garonne,2017-10-15,2017-10-21,,,,,
423,GRON,Garonne,2017-10-22,2017-10-28,,,,,
424,GRON,Garonne,2017-10-29,2017-11-04,,,,,
425,GRON,Garonne,2017-11-05,2017-11-11,,,,,
426,GRON,Garonne,2017-11-12,2017-11-18,,,,,
427,GRON,Garonne,2017-11-19,2017-11-25,,,,,
428,GRON,Garonne,2017-11-26,2017-12-02,,,,,
429,GRON,Garonne,2017-12-03,2017-12-09,,,,,
430,GRON,Garonne,2017-12-10,2017-12-16,,,,,
431,GRON,Garonne,2017-12-17,2017-12-23,,,,,
432,GRON,Garonne,2017-12-24,2017-12-30,,,,,
433,GRON,Garonne,2017-12-31,2018-01-06,,,,,
434,GRON,Garonne,2018-01-07,2018-01-13,,,,,
435,GRON,Garonne,2018-01-14,2018-01-20,,,,,
436,GRON,Garonne,2018-01-21,2018-01-27,,,,,
437,GRON,Garonne,2018-01-28,2018-02-03,,,,,
438,GRON,Garonne,2018-02-04,2018-02-10,,,,,
439,GRON,Garonne,2018-02-11,2018-02-17,,,,,
440,GRON,Garonne,2018-02-18,2018-02-24,,,,,
441,GRON,Garonne,2018-02-25,2018-03-03,,,,,
442,GRON,Garonne,2018-03-04,2018-03-10,,,,,
443,GRON,Garonne,2018-03-11,2018-03-17,,,,,
444,GRON,Garonne,2018-03-18,2018-03-24,,,,,
445,GRON,Garonne,2018-03-25,2018-03-31,,,,,
446,GRON,Garonne,2018-04-01,2018-04-07,,,,,
447,GRON,Garonne,2018-04-08,2018-04-14,,,,,
448,GRON,Garonne,2018-04-15,2018-04-21,,,,,
449,GRON,Garonne,2018-04-22,2018-04-28,,,,,
450,GRON,Garonne,2018-04-29,2018-05-05,,,,,
451,GRON,Garonne,2018-05-06,2018-05-12,,,,,
452,GRON,Garonne,2018-05-13,2018-05-19,,,,,
453,GRON,Garonne,2018-05-20,2018-05-26,,,,,
454,GRON,Garonne,2018-05-27,2018-06-02,,,,,
455,GRON,Garonne,2018-06-03,2018-06-09,,,,,
456,GRON,Garonne,2018-06-10,2018-06-16,,,,,
457,GRON,Garonne,2018-06-17,2018-06-23,,,,,
458,GRON,Garonne,2018-06-24,2018-06-30,,,,,
459,GRON,Garonne,2018-07-01,2018-07-07,,,,,
460,GRON,Garonne,2018-07-08,2018-07-14,,,,,
461,GRON,Garonne,2018-07-15,2018-07-21,,,,,
462,GRON,Garonne,2018-07-22,2018-07-28,,,,,
